away,away_score,day,eid,gamekey,home,home_score,meridiem,month,season_type,time,wday,week,year,WINNER
TEN,10,10,2009091000,54467,PIT,13,,9,REG,8:30,Thu,1,2009,PIT
MIA,7,13,2009091300,54468,ATL,19,,9,REG,1:00,Sun,1,2009,ATL
KC,24,13,2009091301,54469,BAL,38,,9,REG,1:00,Sun,1,2009,BAL
PHI,38,13,2009091302,54470,CAR,10,,9,REG,1:00,Sun,1,2009,PHI
DEN,12,13,2009091303,54471,CIN,7,,9,REG,1:00,Sun,1,2009,DEN
MIN,34,13,2009091304,54472,CLE,20,,9,REG,1:00,Sun,1,2009,MIN
NYJ,24,13,2009091305,54473,HOU,7,,9,REG,1:00,Sun,1,2009,NYJ
JAC,12,13,2009091306,54474,IND,14,,9,REG,1:00,Sun,1,2009,IND
DET,27,13,2009091307,54475,NO,45,,9,REG,1:00,Sun,1,2009,NO
DAL,34,13,2009091308,54476,TB,21,,9,REG,1:00,Sun,1,2009,DAL
SF,20,13,2009091309,54477,ARI,16,,9,REG,4:15,Sun,1,2009,SF
WAS,17,13,2009091310,54478,NYG,23,,9,REG,4:15,Sun,1,2009,NYG
STL,0,13,2009091311,54479,SEA,28,,9,REG,4:15,Sun,1,2009,SEA
CHI,15,13,2009091312,54480,GB,21,,9,REG,8:20,Sun,1,2009,GB
BUF,24,14,2009091400,54481,NE,25,,9,REG,7:00,Mon,1,2009,NE
SD,24,14,2009091401,54482,OAK,20,,9,REG,10:15,Mon,1,2009,SD
CAR,20,20,2009092000,54483,ATL,28,,9,REG,1:00,Sun,2,2009,ATL
MIN,27,20,2009092001,54484,DET,13,,9,REG,1:00,Sun,2,2009,MIN
CIN,31,20,2009092002,54485,GB,24,,9,REG,1:00,Sun,2,2009,CIN
ARI,31,20,2009092003,54486,JAC,17,,9,REG,1:00,Sun,2,2009,ARI
OAK,13,20,2009092004,54487,KC,10,,9,REG,1:00,Sun,2,2009,OAK
NE,9,20,2009092005,54488,NYJ,16,,9,REG,1:00,Sun,2,2009,NYJ
NO,48,20,2009092006,54489,PHI,22,,9,REG,1:00,Sun,2,2009,NO
HOU,34,20,2009092007,54490,TEN,31,,9,REG,1:00,Sun,2,2009,HOU
STL,7,20,2009092008,54491,WAS,9,,9,REG,1:00,Sun,2,2009,WAS
TB,20,20,2009092009,54492,BUF,33,,9,REG,4:05,Sun,2,2009,BUF
SEA,10,20,2009092010,54493,SF,23,,9,REG,4:05,Sun,2,2009,SF
PIT,14,20,2009092011,54494,CHI,17,,9,REG,4:15,Sun,2,2009,CHI
CLE,6,20,2009092012,54495,DEN,27,,9,REG,4:15,Sun,2,2009,DEN
BAL,31,20,2009092013,54496,SD,26,,9,REG,4:15,Sun,2,2009,BAL
NYG,33,20,2009092014,54497,DAL,31,,9,REG,8:20,Sun,2,2009,NYG
IND,27,21,2009092100,54498,MIA,23,,9,REG,8:30,Mon,2,2009,IND
CLE,3,27,2009092700,54504,BAL,34,,9,REG,1:00,Sun,3,2009,BAL
PIT,20,27,2009092701,54505,CIN,23,,9,REG,4:15,Sun,3,2009,CIN
WAS,14,27,2009092702,54506,DET,19,,9,REG,1:00,Sun,3,2009,DET
JAC,31,27,2009092703,54507,HOU,24,,9,REG,1:00,Sun,3,2009,JAC
SF,24,27,2009092704,54508,MIN,27,,9,REG,1:00,Sun,3,2009,MIN
ATL,10,27,2009092705,54509,NE,26,,9,REG,1:00,Sun,3,2009,NE
KC,14,27,2009092706,54510,PHI,34,,9,REG,1:00,Sun,3,2009,PHI
GB,36,27,2009092707,54511,STL,17,,9,REG,1:00,Sun,3,2009,GB
NYG,24,27,2009092708,54512,TB,0,,9,REG,1:00,Sun,3,2009,NYG
NO,27,27,2009092709,54513,BUF,7,,9,REG,4:05,Sun,3,2009,NO
CHI,25,27,2009092710,54514,SEA,19,,9,REG,4:05,Sun,3,2009,CHI
TEN,17,27,2009092711,54499,NYJ,24,,9,REG,1:00,Sun,3,2009,NYJ
DEN,23,27,2009092712,54500,OAK,3,,9,REG,4:15,Sun,3,2009,DEN
MIA,13,27,2009092713,54501,SD,23,,9,REG,4:15,Sun,3,2009,SD
IND,31,27,2009092714,54502,ARI,10,,9,REG,8:20,Sun,3,2009,IND
CAR,7,28,2009092800,54503,DAL,21,,9,REG,8:30,Mon,3,2009,DAL
DET,24,4,2009100400,54515,CHI,48,,10,REG,1:00,Sun,4,2009,CHI
CIN,23,4,2009100401,54516,CLE,20,,10,REG,1:00,Sun,4,2009,CIN
OAK,6,4,2009100402,54517,HOU,29,,10,REG,1:00,Sun,4,2009,HOU
SEA,17,4,2009100403,54518,IND,34,,10,REG,1:00,Sun,4,2009,IND
TEN,17,4,2009100404,54519,JAC,37,,10,REG,1:00,Sun,4,2009,JAC
NYG,27,4,2009100405,54520,KC,16,,10,REG,1:00,Sun,4,2009,NYG
BAL,21,4,2009100406,54521,NE,27,,10,REG,1:00,Sun,4,2009,NE
TB,13,4,2009100407,54522,WAS,16,,10,REG,1:00,Sun,4,2009,WAS
BUF,10,4,2009100408,54523,MIA,38,,10,REG,4:05,Sun,4,2009,MIA
NYJ,10,4,2009100409,54524,NO,24,,10,REG,4:05,Sun,4,2009,NO
DAL,10,4,2009100410,54525,DEN,17,,10,REG,4:15,Sun,4,2009,DEN
STL,0,4,2009100411,54526,SF,35,,10,REG,4:15,Sun,4,2009,SF
SD,28,4,2009100412,54527,PIT,38,,10,REG,8:20,Sun,4,2009,PIT
GB,23,5,2009100500,54528,MIN,30,,10,REG,8:30,Mon,4,2009,MIN
CIN,17,11,2009101100,54529,BAL,14,,10,REG,1:00,Sun,5,2009,CIN
CLE,6,11,2009101101,54530,BUF,3,,10,REG,1:00,Sun,5,2009,CLE
WAS,17,11,2009101102,54531,CAR,20,,10,REG,1:00,Sun,5,2009,CAR
PIT,28,11,2009101103,54532,DET,20,,10,REG,1:00,Sun,5,2009,PIT
DAL,26,11,2009101104,54533,KC,20,,10,REG,1:00,Sun,5,2009,DAL
OAK,7,11,2009101105,54534,NYG,44,,10,REG,1:00,Sun,5,2009,NYG
TB,14,11,2009101106,54535,PHI,33,,10,REG,1:00,Sun,5,2009,PHI
MIN,38,11,2009101107,54536,STL,10,,10,REG,1:00,Sun,5,2009,MIN
ATL,45,11,2009101108,54537,SF,10,,10,REG,4:05,Sun,5,2009,ATL
HOU,21,11,2009101109,54538,ARI,28,,10,REG,4:15,Sun,5,2009,ARI
NE,17,11,2009101110,54539,DEN,20,,10,REG,4:15,Sun,5,2009,DEN
JAC,0,11,2009101111,54540,SEA,41,,10,REG,4:15,Sun,5,2009,SEA
IND,31,11,2009101112,54541,TEN,9,,10,REG,8:20,Sun,5,2009,IND
NYJ,27,12,2009101200,54542,MIA,31,,10,REG,8:30,Mon,5,2009,MIA
HOU,28,18,2009101800,54543,CIN,17,,10,REG,1:00,Sun,6,2009,HOU
DET,0,18,2009101801,54544,GB,26,,10,REG,1:00,Sun,6,2009,GB
STL,20,18,2009101802,54545,JAC,23,,10,REG,1:00,Sun,6,2009,JAC
BAL,31,18,2009101803,54546,MIN,33,,10,REG,1:00,Sun,6,2009,MIN
NYG,27,18,2009101804,54547,NO,48,,10,REG,1:00,Sun,6,2009,NO
CLE,14,18,2009101805,54548,PIT,27,,10,REG,1:00,Sun,6,2009,PIT
CAR,28,18,2009101806,54549,TB,21,,10,REG,1:00,Sun,6,2009,CAR
KC,14,18,2009101807,54550,WAS,6,,10,REG,1:00,Sun,6,2009,KC
PHI,9,18,2009101808,54551,OAK,13,,10,REG,4:05,Sun,6,2009,OAK
ARI,27,18,2009101809,54552,SEA,3,,10,REG,4:05,Sun,6,2009,ARI
TEN,0,18,2009101810,54553,NE,59,,10,REG,4:15,Sun,6,2009,NE
BUF,16,18,2009101811,54554,NYJ,13,,10,REG,4:15,Sun,6,2009,BUF
CHI,14,18,2009101812,54555,ATL,21,,10,REG,8:20,Sun,6,2009,ATL
DEN,34,19,2009101900,54556,SD,23,,10,REG,8:30,Mon,6,2009,DEN
CHI,10,25,2009102500,54557,CIN,45,,10,REG,4:15,Sun,7,2009,CIN
GB,31,25,2009102501,54558,CLE,3,,10,REG,1:00,Sun,7,2009,GB
SF,21,25,2009102502,54559,HOU,24,,10,REG,1:00,Sun,7,2009,HOU
SD,37,25,2009102503,54560,KC,7,,10,REG,1:00,Sun,7,2009,SD
MIN,17,25,2009102504,54561,PIT,27,,10,REG,1:00,Sun,7,2009,PIT
IND,42,25,2009102505,54562,STL,6,,10,REG,1:00,Sun,7,2009,IND
NE,35,25,2009102506,54563,TB,7,,10,REG,1:00,Sun,7,2009,NE
BUF,20,25,2009102507,54564,CAR,9,,10,REG,4:05,Sun,7,2009,BUF
NYJ,38,25,2009102508,54565,OAK,0,,10,REG,4:05,Sun,7,2009,NYJ
ATL,21,25,2009102509,54566,DAL,37,,10,REG,4:15,Sun,7,2009,DAL
NO,46,25,2009102510,54567,MIA,34,,10,REG,4:15,Sun,7,2009,NO
ARI,24,25,2009102511,54568,NYG,17,,10,REG,8:20,Sun,7,2009,ARI
PHI,27,26,2009102600,54569,WAS,17,,10,REG,8:30,Mon,7,2009,PHI
DEN,7,1,2009110100,54570,BAL,30,,11,REG,1:00,Sun,8,2009,BAL
HOU,31,1,2009110101,54571,BUF,10,,11,REG,1:00,Sun,8,2009,HOU
CLE,6,1,2009110102,54572,CHI,30,,11,REG,1:00,Sun,8,2009,CHI
SEA,17,1,2009110103,54573,DAL,38,,11,REG,1:00,Sun,8,2009,DAL
STL,17,1,2009110104,54574,DET,10,,11,REG,1:00,Sun,8,2009,STL
MIN,38,1,2009110105,54575,GB,26,,11,REG,4:15,Sun,8,2009,MIN
SF,14,1,2009110106,54576,IND,18,,11,REG,1:00,Sun,8,2009,IND
MIA,30,1,2009110107,54577,NYJ,25,,11,REG,1:00,Sun,8,2009,MIA
OAK,16,1,2009110108,54578,SD,24,,11,REG,4:05,Sun,8,2009,SD
JAC,13,1,2009110109,54579,TEN,30,,11,REG,4:05,Sun,8,2009,TEN
CAR,34,1,2009110110,54580,ARI,21,,11,REG,4:15,Sun,8,2009,CAR
NYG,17,1,2009110111,54581,PHI,40,,11,REG,1:00,Sun,8,2009,PHI
ATL,27,2,2009110200,54582,NO,35,,11,REG,8:30,Mon,8,2009,NO
WAS,17,8,2009110800,54583,ATL,31,,11,REG,1:00,Sun,9,2009,ATL
ARI,41,8,2009110801,54584,CHI,21,,11,REG,1:00,Sun,9,2009,ARI
BAL,7,8,2009110802,54585,CIN,17,,11,REG,1:00,Sun,9,2009,CIN
HOU,17,8,2009110803,54586,IND,20,,11,REG,1:00,Sun,9,2009,IND
KC,21,8,2009110804,54587,JAC,24,,11,REG,1:00,Sun,9,2009,JAC
MIA,17,8,2009110805,54588,NE,27,,11,REG,1:00,Sun,9,2009,NE
GB,28,8,2009110806,54589,TB,38,,11,REG,1:00,Sun,9,2009,TB
CAR,20,8,2009110807,54590,NO,30,,11,REG,4:05,Sun,9,2009,NO
DET,20,8,2009110808,54591,SEA,32,,11,REG,4:05,Sun,9,2009,SEA
SD,21,8,2009110809,54592,NYG,20,,11,REG,4:15,Sun,9,2009,SD
TEN,34,8,2009110810,54593,SF,27,,11,REG,4:15,Sun,9,2009,TEN
DAL,20,8,2009110811,54594,PHI,16,,11,REG,8:20,Sun,9,2009,DAL
PIT,28,9,2009110900,54595,DEN,10,,11,REG,8:30,Mon,9,2009,PIT
CHI,6,12,2009111200,54596,SF,10,,11,REG,8:20,Thu,10,2009,SF
ATL,19,15,2009111500,54597,CAR,28,,11,REG,1:00,Sun,10,2009,CAR
TB,23,15,2009111501,54598,MIA,25,,11,REG,1:00,Sun,10,2009,MIA
DET,10,15,2009111502,54599,MIN,27,,11,REG,1:00,Sun,10,2009,MIN
JAC,24,15,2009111503,54600,NYJ,22,,11,REG,1:00,Sun,10,2009,JAC
CIN,18,15,2009111504,54601,PIT,12,,11,REG,1:00,Sun,10,2009,CIN
NO,28,15,2009111505,54602,STL,23,,11,REG,1:00,Sun,10,2009,NO
BUF,17,15,2009111506,54603,TEN,41,,11,REG,1:00,Sun,10,2009,TEN
DEN,17,15,2009111507,54604,WAS,27,,11,REG,1:00,Sun,10,2009,WAS
KC,16,15,2009111508,54605,OAK,10,,11,REG,4:05,Sun,10,2009,KC
SEA,20,15,2009111509,54606,ARI,31,,11,REG,4:15,Sun,10,2009,ARI
DAL,7,15,2009111510,54607,GB,17,,11,REG,4:15,Sun,10,2009,GB
PHI,23,15,2009111511,54608,SD,31,,11,REG,4:15,Sun,10,2009,SD
NE,34,15,2009111512,54609,IND,35,,11,REG,8:20,Sun,10,2009,IND
BAL,16,16,2009111600,54610,CLE,0,,11,REG,8:30,Mon,10,2009,BAL
MIA,24,19,2009111900,54611,CAR,17,,11,REG,8:20,Thu,11,2009,MIA
IND,17,22,2009112200,54612,BAL,15,,11,REG,1:00,Sun,11,2009,IND
WAS,6,22,2009112201,54613,DAL,7,,11,REG,1:00,Sun,11,2009,DAL
CLE,37,22,2009112202,54614,DET,38,,11,REG,1:00,Sun,11,2009,DET
SF,24,22,2009112203,54615,GB,30,,11,REG,1:00,Sun,11,2009,GB
BUF,15,22,2009112204,54616,JAC,18,,11,REG,1:00,Sun,11,2009,JAC
PIT,24,22,2009112205,54617,KC,27,,11,REG,1:00,Sun,11,2009,KC
SEA,9,22,2009112206,54618,MIN,35,,11,REG,1:00,Sun,11,2009,MIN
ATL,31,22,2009112207,54619,NYG,34,,11,REG,1:00,Sun,11,2009,NYG
NO,38,22,2009112208,54620,TB,7,,11,REG,1:00,Sun,11,2009,NO
ARI,21,22,2009112209,54621,STL,13,,11,REG,4:05,Sun,11,2009,ARI
SD,32,22,2009112210,54622,DEN,3,,11,REG,4:15,Sun,11,2009,SD
NYJ,14,22,2009112211,54623,NE,31,,11,REG,4:15,Sun,11,2009,NE
CIN,17,22,2009112212,54624,OAK,20,,11,REG,4:15,Sun,11,2009,OAK
PHI,24,22,2009112213,54625,CHI,20,,11,REG,8:20,Sun,11,2009,PHI
TEN,20,23,2009112300,54626,HOU,17,,11,REG,8:30,Mon,11,2009,TEN
GB,34,26,2009112600,54627,DET,12,,11,REG,12:30,Thu,12,2009,GB
OAK,7,26,2009112601,54628,DAL,24,,11,REG,4:15,Thu,12,2009,DAL
NYG,6,26,2009112602,54629,DEN,26,,11,REG,8:20,Thu,12,2009,DEN
TB,17,29,2009112900,54630,ATL,20,,11,REG,1:00,Sun,12,2009,ATL
MIA,14,29,2009112901,54631,BUF,31,,11,REG,1:00,Sun,12,2009,BUF
CLE,7,29,2009112902,54632,CIN,16,,11,REG,1:00,Sun,12,2009,CIN
IND,35,29,2009112903,54633,HOU,27,,11,REG,1:00,Sun,12,2009,IND
CHI,10,29,2009112904,54634,MIN,36,,11,REG,4:15,Sun,12,2009,MIN
CAR,6,29,2009112905,54635,NYJ,17,,11,REG,1:00,Sun,12,2009,NYJ
WAS,24,29,2009112906,54636,PHI,27,,11,REG,1:00,Sun,12,2009,PHI
SEA,27,29,2009112907,54637,STL,17,,11,REG,1:00,Sun,12,2009,SEA
ARI,17,29,2009112908,54638,TEN,20,,11,REG,4:15,Sun,12,2009,TEN
KC,14,29,2009112909,54639,SD,43,,11,REG,4:05,Sun,12,2009,SD
JAC,3,29,2009112910,54640,SF,20,,11,REG,4:05,Sun,12,2009,SF
PIT,17,29,2009112911,54641,BAL,20,,11,REG,8:20,Sun,12,2009,BAL
NE,17,30,2009113000,54642,NO,38,,11,REG,8:30,Mon,12,2009,NO
NYJ,19,3,2009120300,54643,BUF,13,,12,REG,8:20,Thu,13,2009,NYJ
PHI,34,6,2009120600,54644,ATL,7,,12,REG,1:00,Sun,13,2009,PHI
TB,6,6,2009120601,54645,CAR,16,,12,REG,1:00,Sun,13,2009,CAR
STL,9,6,2009120602,54646,CHI,17,,12,REG,1:00,Sun,13,2009,CHI
DET,13,6,2009120603,54647,CIN,23,,12,REG,1:00,Sun,13,2009,CIN
TEN,17,6,2009120604,54648,IND,27,,12,REG,1:00,Sun,13,2009,IND
HOU,18,6,2009120605,54649,JAC,23,,12,REG,1:00,Sun,13,2009,JAC
DEN,44,6,2009120606,54650,KC,13,,12,REG,1:00,Sun,13,2009,DEN
OAK,27,6,2009120607,54651,PIT,24,,12,REG,1:00,Sun,13,2009,OAK
NO,33,6,2009120608,54652,WAS,30,,12,REG,1:00,Sun,13,2009,NO
SD,30,6,2009120609,54653,CLE,23,,12,REG,4:05,Sun,13,2009,SD
MIN,17,6,2009120610,54654,ARI,30,,12,REG,8:20,Sun,13,2009,ARI
DAL,24,6,2009120611,54655,NYG,31,,12,REG,4:15,Sun,13,2009,NYG
SF,17,6,2009120612,54656,SEA,20,,12,REG,4:15,Sun,13,2009,SEA
NE,21,6,2009120613,54657,MIA,22,,12,REG,1:00,Sun,13,2009,MIA
BAL,14,7,2009120700,54658,GB,27,,12,REG,8:30,Mon,13,2009,GB
PIT,6,10,2009121000,54659,CLE,13,,12,REG,8:20,Thu,14,2009,CLE
NO,26,13,2009121300,54660,ATL,23,,12,REG,1:00,Sun,14,2009,NO
DET,3,13,2009121301,54661,BAL,48,,12,REG,1:00,Sun,14,2009,BAL
GB,21,13,2009121302,54662,CHI,14,,12,REG,1:00,Sun,14,2009,GB
SEA,7,13,2009121303,54663,HOU,34,,12,REG,1:00,Sun,14,2009,HOU
DEN,16,13,2009121304,54664,IND,28,,12,REG,1:00,Sun,14,2009,IND
MIA,14,13,2009121305,54665,JAC,10,,12,REG,1:00,Sun,14,2009,MIA
BUF,16,13,2009121306,54666,KC,10,,12,REG,1:00,Sun,14,2009,BUF
CIN,10,13,2009121307,54667,MIN,30,,12,REG,1:00,Sun,14,2009,MIN
CAR,10,13,2009121308,54668,NE,20,,12,REG,1:00,Sun,14,2009,NE
NYJ,26,13,2009121309,54669,TB,3,,12,REG,1:00,Sun,14,2009,NYJ
STL,7,13,2009121310,54670,TEN,47,,12,REG,4:05,Sun,14,2009,TEN
WAS,34,13,2009121311,54671,OAK,13,,12,REG,4:05,Sun,14,2009,WAS
SD,20,13,2009121312,54672,DAL,17,,12,REG,4:15,Sun,14,2009,SD
PHI,45,13,2009121313,54673,NYG,38,,12,REG,8:20,Sun,14,2009,PHI
ARI,9,14,2009121400,54674,SF,24,,12,REG,8:30,Mon,14,2009,SF
IND,35,17,2009121700,54675,JAC,31,,12,REG,8:20,Thu,15,2009,IND
DAL,24,19,2009121900,54676,NO,17,,12,REG,8:20,Sat,15,2009,DAL
CHI,7,20,2009122000,54677,BAL,31,,12,REG,4:15,Sun,15,2009,BAL
NE,17,20,2009122001,54678,BUF,10,,12,REG,1:00,Sun,15,2009,NE
ARI,31,20,2009122002,54679,DET,24,,12,REG,1:00,Sun,15,2009,ARI
CLE,41,20,2009122003,54680,KC,34,,12,REG,1:00,Sun,15,2009,CLE
ATL,10,20,2009122004,54681,NYJ,7,,12,REG,1:00,Sun,15,2009,ATL
SF,13,20,2009122005,54682,PHI,27,,12,REG,4:15,Sun,15,2009,PHI
GB,36,20,2009122006,54683,PIT,37,,12,REG,4:15,Sun,15,2009,PIT
HOU,16,20,2009122007,54684,STL,13,,12,REG,1:00,Sun,15,2009,HOU
MIA,24,20,2009122008,54685,TEN,27,,12,REG,1:00,Sun,15,2009,TEN
OAK,20,20,2009122009,54686,DEN,19,,12,REG,4:05,Sun,15,2009,OAK
CIN,24,20,2009122010,54687,SD,27,,12,REG,4:05,Sun,15,2009,SD
TB,24,20,2009122011,54688,SEA,7,,12,REG,4:15,Sun,15,2009,TB
MIN,7,20,2009122012,54689,CAR,26,,12,REG,8:20,Sun,15,2009,CAR
NYG,45,21,2009122100,54690,WAS,12,,12,REG,8:30,Mon,15,2009,NYG
SD,42,25,2009122500,54691,TEN,17,,12,REG,7:30,Fri,16,2009,SD
BUF,3,27,2009122700,54692,ATL,31,,12,REG,1:00,Sun,16,2009,ATL
KC,10,27,2009122701,54693,CIN,17,,12,REG,1:00,Sun,16,2009,CIN
OAK,9,27,2009122702,54694,CLE,23,,12,REG,1:00,Sun,16,2009,CLE
SEA,10,27,2009122703,54695,GB,48,,12,REG,1:00,Sun,16,2009,GB
HOU,27,27,2009122704,54696,MIA,20,,12,REG,1:00,Sun,16,2009,HOU
CAR,41,27,2009122705,54697,NYG,9,,12,REG,1:00,Sun,16,2009,CAR
JAC,7,27,2009122706,54698,NE,35,,12,REG,1:00,Sun,16,2009,NE
TB,20,27,2009122707,54699,NO,17,,12,REG,1:00,Sun,16,2009,TB
DEN,27,27,2009122708,54700,PHI,30,,12,REG,4:15,Sun,16,2009,PHI
BAL,20,27,2009122709,54701,PIT,23,,12,REG,1:00,Sun,16,2009,PIT
STL,10,27,2009122710,54702,ARI,31,,12,REG,4:05,Sun,16,2009,ARI
DET,6,27,2009122711,54703,SF,20,,12,REG,4:05,Sun,16,2009,SF
NYJ,29,27,2009122712,54704,IND,15,,12,REG,4:15,Sun,16,2009,NYJ
DAL,17,27,2009122713,54705,WAS,0,,12,REG,8:20,Sun,16,2009,DAL
MIN,30,28,2009122800,54706,CHI,36,,12,REG,8:30,Mon,16,2009,CHI
IND,7,3,2010010300,54707,BUF,30,,1,REG,1:00,Sun,17,2009,BUF
NO,10,3,2010010301,54708,CAR,23,,1,REG,1:00,Sun,17,2009,CAR
JAC,17,3,2010010302,54709,CLE,23,,1,REG,1:00,Sun,17,2009,CLE
PHI,0,3,2010010303,54710,DAL,24,,1,REG,4:15,Sun,17,2009,DAL
CHI,37,3,2010010304,54711,DET,23,,1,REG,1:00,Sun,17,2009,CHI
NE,27,3,2010010305,54712,HOU,34,,1,REG,1:00,Sun,17,2009,HOU
PIT,30,3,2010010306,54713,MIA,24,,1,REG,1:00,Sun,17,2009,PIT
NYG,7,3,2010010307,54714,MIN,44,,1,REG,1:00,Sun,17,2009,MIN
CIN,0,3,2010010308,54715,NYJ,37,,1,REG,8:20,Sun,17,2009,NYJ
SF,28,3,2010010309,54716,STL,6,,1,REG,1:00,Sun,17,2009,SF
ATL,20,3,2010010310,54717,TB,10,,1,REG,1:00,Sun,17,2009,ATL
GB,33,3,2010010311,54718,ARI,7,,1,REG,4:15,Sun,17,2009,GB
KC,44,3,2010010312,54719,DEN,24,,1,REG,4:15,Sun,17,2009,KC
BAL,21,3,2010010313,54720,OAK,13,,1,REG,4:15,Sun,17,2009,BAL
WAS,20,3,2010010314,54721,SD,23,,1,REG,4:15,Sun,17,2009,SD
TEN,17,3,2010010315,54722,SEA,13,,1,REG,4:15,Sun,17,2009,TEN
MIN,9,9,2010090900,54863,NO,14,,9,REG,8:30,Thu,1,2010,NO
CLE,14,12,2010091200,54871,TB,17,,9,REG,1:00,Sun,1,2010,TB
MIA,15,12,2010091201,54864,BUF,10,,9,REG,1:00,Sun,1,2010,MIA
CIN,24,12,2010091202,54868,NE,38,,9,REG,1:00,Sun,1,2010,NE
IND,24,12,2010091203,54866,HOU,34,,9,REG,1:00,Sun,1,2010,HOU
DEN,17,12,2010091204,54867,JAC,24,,9,REG,1:00,Sun,1,2010,JAC
OAK,13,12,2010091205,54872,TEN,38,,9,REG,1:00,Sun,1,2010,TEN
CAR,18,12,2010091206,54869,NYG,31,,9,REG,1:00,Sun,1,2010,NYG
DET,14,12,2010091207,54865,CHI,19,,9,REG,1:00,Sun,1,2010,CHI
ARI,17,12,2010091208,54874,STL,13,,9,REG,4:15,Sun,1,2010,ARI
ATL,9,12,2010091209,54870,PIT,15,,9,REG,1:00,Sun,1,2010,PIT
GB,27,12,2010091210,54873,PHI,20,,9,REG,4:15,Sun,1,2010,GB
SF,6,12,2010091211,54875,SEA,31,,9,REG,4:15,Sun,1,2010,SEA
DAL,7,12,2010091212,54876,WAS,13,,9,REG,8:20,Sun,1,2010,WAS
BAL,10,13,2010091300,54877,NYJ,9,,9,REG,7:00,Mon,1,2010,BAL
SD,14,13,2010091301,54878,KC,21,,9,REG,10:15,Mon,1,2010,KC
HOU,30,19,2010091900,54892,WAS,27,,9,REG,4:15,Sun,2,2010,HOU
BUF,7,19,2010091901,54885,GB,34,,9,REG,1:00,Sun,2,2010,GB
MIA,14,19,2010091902,54886,MIN,10,,9,REG,1:00,Sun,2,2010,MIA
KC,16,19,2010091903,54882,CLE,14,,9,REG,1:00,Sun,2,2010,KC
PIT,19,19,2010091904,54887,TEN,11,,9,REG,1:00,Sun,2,2010,PIT
CHI,27,19,2010091905,54883,DAL,20,,9,REG,1:00,Sun,2,2010,CHI
PHI,35,19,2010091906,54884,DET,32,,9,REG,1:00,Sun,2,2010,PHI
ARI,7,19,2010091907,54879,ATL,41,,9,REG,1:00,Sun,2,2010,ATL
TB,20,19,2010091908,54880,CAR,7,,9,REG,1:00,Sun,2,2010,TB
SEA,14,19,2010091909,54888,DEN,31,,9,REG,4:05,Sun,2,2010,DEN
STL,14,19,2010091910,54889,OAK,16,,9,REG,4:05,Sun,2,2010,OAK
NE,14,19,2010091911,54890,NYJ,28,,9,REG,4:15,Sun,2,2010,NYJ
BAL,10,19,2010091912,54881,CIN,15,,9,REG,1:00,Sun,2,2010,CIN
JAC,13,19,2010091913,54891,SD,38,,9,REG,4:15,Sun,2,2010,SD
NYG,14,19,2010091914,54893,IND,38,,9,REG,8:20,Sun,2,2010,IND
NO,25,20,2010092000,54894,SF,22,,9,REG,8:30,Mon,2,2010,NO
TEN,29,26,2010092600,54902,NYG,10,,9,REG,1:00,Sun,3,2010,TEN
CIN,20,26,2010092601,54896,CAR,7,,9,REG,1:00,Sun,3,2010,CIN
PIT,38,26,2010092602,54903,TB,13,,9,REG,1:00,Sun,3,2010,PIT
BUF,30,26,2010092603,54900,NE,38,,9,REG,1:00,Sun,3,2010,NE
CLE,17,26,2010092604,54895,BAL,24,,9,REG,1:00,Sun,3,2010,BAL
DET,10,26,2010092605,54899,MIN,24,,9,REG,1:00,Sun,3,2010,MIN
ATL,27,26,2010092606,54901,NO,24,,9,REG,1:00,Sun,3,2010,ATL
WAS,16,26,2010092607,54905,STL,30,,9,REG,4:05,Sun,3,2010,STL
DAL,27,26,2010092608,54897,HOU,13,,9,REG,1:00,Sun,3,2010,DAL
SF,10,26,2010092609,54898,KC,31,,9,REG,1:00,Sun,3,2010,KC
PHI,28,26,2010092610,54904,JAC,3,,9,REG,4:05,Sun,3,2010,PHI
IND,27,26,2010092611,54907,DEN,13,,9,REG,4:15,Sun,3,2010,IND
OAK,23,26,2010092612,54906,ARI,24,,9,REG,4:15,Sun,3,2010,ARI
SD,20,26,2010092613,54908,SEA,27,,9,REG,4:15,Sun,3,2010,SEA
NYJ,31,26,2010092614,54909,MIA,23,,9,REG,8:20,Sun,3,2010,NYJ
GB,17,27,2010092700,54910,CHI,20,,9,REG,8:30,Mon,3,2010,CHI
NYJ,38,3,2010100300,54912,BUF,14,,10,REG,1:00,Sun,4,2010,NYJ
CIN,20,3,2010100301,54913,CLE,23,,10,REG,1:00,Sun,4,2010,CLE
BAL,17,3,2010100302,54916,PIT,14,,10,REG,1:00,Sun,4,2010,BAL
DEN,26,3,2010100303,54918,TEN,20,,10,REG,1:00,Sun,4,2010,DEN
DET,26,3,2010100304,54914,GB,28,,10,REG,1:00,Sun,4,2010,GB
SF,14,3,2010100305,54911,ATL,16,,10,REG,1:00,Sun,4,2010,ATL
CAR,14,3,2010100306,54915,NO,16,,10,REG,1:00,Sun,4,2010,NO
SEA,3,3,2010100307,54917,STL,20,,10,REG,1:00,Sun,4,2010,STL
IND,28,3,2010100308,54919,JAC,31,,10,REG,4:05,Sun,4,2010,JAC
HOU,31,3,2010100309,54920,OAK,24,,10,REG,4:05,Sun,4,2010,HOU
WAS,17,3,2010100310,54921,PHI,12,,10,REG,4:15,Sun,4,2010,WAS
